,formation,country,reference,label,age,strat_m,d13C,d18O,87Sr/86Sr_primary
250,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,587.561,31.0,3.99,-3.4,
251,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.972,31.0,-1.62,-5.19,
252,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.729,31.0,2.1,-8.32,
253,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.961,31.5,-1.89,-3.3,
254,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,587.439,32.0,4.89,-2.06,
255,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.951,32.0,-1.57,-3.83,
256,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.119,32.0,,,0.707586
257,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.446,32.0,7.03,-7.28,
258,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.94,32.5,-0.93,-4.44,
259,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,587.316,33.0,4.2,-1.44,
260,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.93,33.0,-0.68,-4.06,
261,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.646,33.0,2.96,-9.05,
262,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.92,33.5,-1.85,-4.0,
263,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,587.193,34.0,4.24,-1.44,
264,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.492,34.0,0.89,-2.63,
265,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.909,34.0,-0.48,-5.19,
266,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.362,34.0,7.06,-7.09,
267,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.899,34.5,-0.47,-4.93,
268,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,587.07,35.0,4.3,-0.96,
269,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.888,35.0,-1.05,-4.63,
270,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.947,36.0,4.22,-1.05,
271,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.868,36.0,-0.44,-4.35,
272,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.277,36.0,7.72,-10.57,
273,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.523,36.0,3.14,-10.4,
274,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,659.229,36.0,3.47,-8.83,
275,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.825,37.0,4.33,-1.86,
276,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.847,37.0,-0.66,-6.42,
277,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.482,37.0,3.23,-10.4,
278,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.702,38.0,3.94,-1.75,
279,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.826,38.0,-0.37,-3.94,
280,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.192,38.0,8.6,-3.54,
281,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,659.186,38.0,3.77,-7.84,
282,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.2,38.1,-3.79,-13.28,
283,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.197,38.5,-4.15,-12.14,
284,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.579,39.0,3.61,-0.86,
285,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.193,39.0,-4.62,-7.45,
286,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.4,39.0,2.04,-11.65,
287,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.1,39.5,,,
288,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.19,39.5,-4.96,-15.88,
289,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.456,40.0,4.54,-1.87,
290,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.785,40.0,-0.57,-5.07,
291,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.186,40.0,-4.89,-16.69,
292,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.108,40.0,6.77,-9.63,
293,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,659.143,40.0,3.29,-8.17,
294,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.182,40.5,-5.04,-11.09,
295,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.333,41.0,4.11,-3.46,
296,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.764,41.0,-1.92,-4.99,
297,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.179,41.0,-5.24,-10.56,
298,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.175,41.5,-4.68,-8.62,
299,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.211,42.0,4.22,-2.41,
300,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.743,42.0,-1.75,-5.33,
301,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.023,42.0,8.32,-5.86,
302,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,659.1,42.0,2.41,-5.63,
303,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.168,42.5,-4.19,-10.76,
304,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,586.088,43.0,3.77,-4.28,
305,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.722,43.0,-2.1,-7.5,
306,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,635.164,43.0,-4.41,-10.47,
307,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.965,44.0,4.44,-1.75,
308,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.702,44.0,-4.09,-12.77,
309,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.938,44.0,8.59,-3.75,
310,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.194,44.0,2.52,-12.49,
311,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.842,45.0,4.48,-2.46,
312,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.681,45.0,-1.93,-15.19,
313,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.153,45.0,1.26,-10.79,
314,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.719,46.0,3.24,-1.91,
315,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.66,46.0,-3.04,-10.57,
316,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.854,46.0,6.91,-9.72,
317,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.596,47.0,2.84,-2.0,
318,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.639,47.0,-3.17,-10.18,
319,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.07,47.0,1.94,-13.05,0.707286
320,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.182,48.0,2.18,-2.57,
321,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.618,48.0,-2.35,-16.25,
322,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.769,48.0,7.18,-9.51,
323,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,658.029,48.0,2.43,-11.58,
324,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.351,49.0,1.0,-1.04,
325,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.598,49.0,-2.21,-13.47,
326,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.988,49.0,4.04,-7.13,
327,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.228,50.0,1.2,-1.41,
328,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.685,50.0,8.9,-5.5,
329,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.947,50.0,4.87,-4.07,
330,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,585.105,51.0,-0.16,-0.28,
331,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.906,51.0,2.62,-9.82,
332,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,584.982,52.0,0.91,-0.56,
333,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.093,52.0,2.36,-1.67,
334,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.6,52.0,9.58,-3.98,
335,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.865,52.0,2.2,-12.3,
336,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,584.86,53.0,1.1,-4.31,
337,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.824,53.0,3.19,-10.34,
338,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,584.737,54.0,1.25,-1.34,
339,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.515,54.0,7.78,-8.4,
340,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.782,54.0,4.57,-10.43,
341,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.473,55.0,1.99,-3.7,
342,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.741,55.0,4.72,-11.75,
343,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.005,56.0,3.56,-2.41,
344,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.431,56.0,7.46,-6.48,
345,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.7,56.0,4.01,-7.04,0.707153
346,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.432,57.0,3.11,-2.55,
347,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.659,57.0,4.92,-13.01,
348,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,584.246,58.0,1.08,-3.62,
349,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.346,58.0,6.82,-8.59,
350,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.618,58.0,7.05,-3.21,
351,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,584.123,59.0,1.26,-2.25,
352,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.39,59.0,3.83,-1.94,
353,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,584.0,60.0,0.42,-1.36,
354,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.916,60.0,3.79,-1.73,
355,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.262,60.0,7.53,-8.52,
356,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.536,60.0,7.73,-10.34,
357,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.348,61.0,4.23,-2.04,
358,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.348,61.0,4.24,-1.99,
359,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.494,61.0,7.82,-10.62,
360,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.177,62.0,7.11,-9.73,
361,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.453,62.0,8.01,-8.23,
362,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.307,63.0,4.29,-2.61,
363,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.307,63.0,4.25,-2.73,
364,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.412,63.0,8.36,-6.34,
365,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.828,64.0,3.56,-2.95,
366,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.092,64.0,7.76,-8.53,
367,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.371,64.0,5.83,-6.04,
368,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.265,65.0,2.98,-0.51,
369,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.33,65.0,5.39,-6.73,0.707043
370,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.008,66.0,7.52,-10.05,
371,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.289,66.0,6.75,-8.76,
372,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.224,67.0,3.25,-0.73,
373,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.248,67.0,8.03,-9.91,
374,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.739,68.0,4.82,-1.3,
375,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,654.923,68.0,7.84,-8.65,
376,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.182,69.0,2.77,-3.61,
377,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.141,71.0,2.59,-1.91,
378,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.651,72.0,4.27,-1.45,
379,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.042,72.0,5.95,-9.61,
380,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.099,73.0,3.46,-0.77,
381,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,657.001,73.0,6.78,-10.0,
382,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,654.669,74.0,7.32,-9.84,
383,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.96,74.0,6.81,-10.16,
384,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.058,75.0,3.51,-2.06,
385,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.918,75.0,8.04,-10.62,
386,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.562,76.0,3.92,-3.32,
387,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,654.585,76.0,6.74,-10.24,
388,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.877,76.0,4.28,-9.15,0.707193
389,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.016,77.0,2.34,-4.78,
390,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,654.5,78.0,6.99,-9.07,
391,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.795,78.0,8.33,-4.66,
392,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.905,78.5,-2.11,-8.65,
393,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,600.0,79.0,6.31,-6.51,0.707826
394,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.975,79.0,2.13,-2.84,
395,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.898,79.5,-3.46,-10.69,
396,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,599.758,80.0,6.72,-9.38,
397,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.474,80.0,3.68,-6.1,
398,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.713,80.0,7.6,-13.05,
399,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.891,80.5,-0.96,-5.36,
400,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,599.515,81.0,6.41,-8.27,
401,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.933,81.0,1.89,-2.54,
402,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,599.273,82.0,5.63,-8.67,
403,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.88,82.0,-1.91,-9.81,
404,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.63,82.0,7.98,-6.01,0.707144
405,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,599.03,83.0,5.27,-9.08,
406,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.892,83.0,3.37,-1.59,
407,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.872,83.0,-0.85,-8.01,
408,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.385,84.0,3.64,-2.53,
409,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.865,84.0,-1.58,-11.04,
410,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.548,84.0,7.12,-7.29,
411,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,598.545,85.0,5.62,-8.79,
412,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.85,85.0,3.29,-0.73,
413,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.858,85.0,-1.06,-9.13,
414,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,598.303,86.0,3.49,-9.5,0.707883
415,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.85,86.0,-0.56,-12.91,
416,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.466,86.0,6.87,-9.55,
417,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,598.061,87.0,6.03,-8.44,
418,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.808,87.0,3.81,-1.46,
419,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.843,87.0,-0.57,-8.51,
420,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.297,88.0,4.33,-2.33,
421,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.836,88.0,-0.69,-10.04,
422,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.384,88.0,7.33,-6.15,0.707151
423,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,597.576,89.0,2.93,-7.88,
424,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.767,89.0,3.89,-1.47,
425,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.828,89.0,0.08,-9.37,
426,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,597.333,90.0,6.16,-8.8,
427,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,599.0,90.0,,,
428,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.301,90.0,7.19,-8.75,
429,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,597.091,91.0,6.05,-7.64,
430,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.725,91.0,5.73,-1.2,
431,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.814,91.0,-0.98,-11.62,
432,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.208,92.0,4.94,-1.52,
433,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.807,92.0,-0.49,-10.36,
434,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.219,92.0,8.62,-2.51,
435,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,596.606,93.0,5.52,-8.46,
436,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,598.667,93.0,,,
437,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.684,93.0,2.6,-5.34,
438,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,596.364,94.0,7.4,-7.5,0.707825
439,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.137,94.0,6.18,-9.49,
440,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.642,95.0,3.25,-1.44,
441,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.12,96.0,4.95,-2.85,
442,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,656.055,96.0,7.8,-6.98,0.707171
443,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.601,97.0,3.58,-4.91,
444,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.77,97.0,0.05,-8.32,
445,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.972,98.0,7.64,-9.62,
446,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,598.0,99.0,,,
447,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.559,99.0,3.73,-0.4,
448,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.755,99.0,-1.48,-11.52,
449,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.031,100.0,4.39,-2.4,
450,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.89,100.0,7.5,-14.46,
451,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.745,100.5,-0.29,-11.71,
452,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.518,101.0,2.68,-1.63,
453,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.734,102.0,-0.99,-9.29,
454,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.808,102.0,7.15,-10.81,0.707195
455,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.476,103.0,4.11,-0.64,
456,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.726,103.0,0.78,-9.61,
457,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,593.939,104.0,7.98,-7.15,0.707836
458,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,632.943,104.0,4.52,-1.64,
459,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.719,104.0,3.59,-13.9,
460,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.725,104.0,7.63,-9.79,
461,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,593.697,105.0,6.95,-6.92,
462,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.435,105.0,3.6,-0.68,
463,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.712,105.0,1.17,-19.32,
464,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.708,105.5,-0.34,-16.15,
465,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,593.455,106.0,7.24,-7.28,
466,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.643,106.0,6.88,-9.94,0.707208
467,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,634.7,106.6,3.87,-3.01,
468,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,593.212,107.0,4.38,-6.15,
469,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,632.854,108.0,4.4,-1.89,
470,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.561,108.0,7.1,-6.66,
471,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,592.727,109.0,4.97,-6.19,
472,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.352,109.0,3.08,-0.91,
473,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,592.485,110.0,7.2,-6.81,
474,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.479,110.0,8.35,-5.85,0.707107
475,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,592.242,111.0,7.64,-6.7,0.707893
476,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.31,111.0,2.87,-1.71,
477,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,592.0,112.0,7.14,-7.04,
478,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,632.766,112.0,1.55,-3.54,
479,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.396,112.0,7.44,-4.49,
480,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,591.758,113.0,5.8,-6.4,
481,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,633.268,113.0,3.25,-2.16,
482,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,591.515,114.0,6.76,-6.64,
483,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,655.314,114.0,6.73,-7.95,0.707167
484,Tsagaan-Olam Group,Mongolia,Bold et al. (2016),Tsagaan Olam,591.273,115.0,7.3,-6.88,
